dt,day,variation,users,retained,retention_rate,ci_lower,ci_upper
2024-12-24,4,3,626,216,0.345,0.3078,0.3823
2024-12-24,5,3,626,181,0.2891,0.2536,0.3247
2024-12-24,6,3,626,189,0.3019,0.266,0.3379
2024-12-24,7,3,626,172,0.2748,0.2398,0.3097
2024-12-24,8,3,626,167,0.2668,0.2321,0.3014
2024-12-24,9,3,626,175,0.2796,0.2444,0.3147
2024-12-24,10,3,626,0,0.0,0.0,0.0
2024-12-24,11,3,626,0,0.0,0.0,0.0
2024-12-24,12,3,626,0,0.0,0.0,0.0
2024-12-24,13,3,626,0,0.0,0.0,0.0
2024-12-24,14,3,626,0,0.0,0.0,0.0
2024-12-24,15,3,626,0,0.0,0.0,0.0
2024-12-24,1,3,626,324,0.5176,0.4784,0.5567
2024-12-24,2,3,626,269,0.4297,0.3909,0.4685
2024-12-24,3,3,626,228,0.3642,0.3265,0.4019
2024-12-24,4,3,626,216,0.345,0.3078,0.3823
2024-12-24,5,3,626,181,0.2891,0.2536,0.3247
2024-12-24,6,3,626,189,0.3019,0.266,0.3379
2024-12-24,7,3,626,172,0.2748,0.2398,0.3097
2024-12-24,8,3,626,167,0.2668,0.2321,0.3014
2024-12-24,9,3,626,175,0.2796,0.2444,0.3147
2024-12-24,10,3,626,0,0.0,0.0,0.0
2024-12-24,11,3,626,0,0.0,0.0,0.0
2024-12-24,12,3,626,0,0.0,0.0,0.0
2024-12-24,13,3,626,0,0.0,0.0,0.0
2024-12-24,14,3,626,0,0.0,0.0,0.0
2024-12-24,15,3,626,0,0.0,0.0,0.0
2024-12-24,1,3,626,324,0.5176,0.4784,0.5567
2024-12-24,2,3,626,269,0.4297,0.3909,0.4685
2024-12-24,3,3,626,228,0.3642,0.3265,0.4019
2024-12-24,4,3,626,216,0.345,0.3078,0.3823
2024-12-24,5,3,626,181,0.2891,0.2536,0.3247
2024-12-24,6,3,626,189,0.3019,0.266,0.3379
2024-12-24,7,3,626,172,0.2748,0.2398,0.3097
2024-12-24,8,3,626,167,0.2668,0.2321,0.3014
2024-12-24,9,3,626,175,0.2796,0.2444,0.3147
2024-12-24,10,3,626,0,0.0,0.0,0.0
2024-12-24,11,3,626,0,0.0,0.0,0.0
2024-12-24,12,3,626,0,0.0,0.0,0.0
2024-12-24,13,3,626,0,0.0,0.0,0.0
2024-12-24,14,3,626,0,0.0,0.0,0.0
2024-12-24,15,3,626,0,0.0,0.0,0.0
2024-12-24,1,4,647,288,0.4451,0.4068,0.4834
2024-12-24,2,4,647,240,0.3709,0.3337,0.4082
2024-12-24,3,4,647,201,0.3107,0.275,0.3463
2024-12-24,4,4,647,183,0.2828,0.2481,0.3175
2024-12-24,5,4,647,149,0.2303,0.1979,0.2627
2024-12-24,6,4,647,147,0.2272,0.1949,0.2595
2024-12-24,7,4,647,138,0.2133,0.1817,0.2449
2024-12-24,8,4,647,132,0.204,0.173,0.2351
2024-12-24,9,4,647,127,0.1963,0.1657,0.2269
2024-12-24,10,4,647,0,0.0,0.0,0.0
2024-12-24,11,4,647,0,0.0,0.0,0.0
2024-12-24,12,4,647,0,0.0,0.0,0.0
2024-12-24,13,4,647,0,0.0,0.0,0.0
2024-12-24,14,4,647,0,0.0,0.0,0.0
2024-12-24,15,4,647,0,0.0,0.0,0.0
2024-12-24,1,4,647,288,0.4451,0.4068,0.4834
2024-12-24,2,4,647,240,0.3709,0.3337,0.4082
2024-12-24,3,4,647,201,0.3107,0.275,0.3463
2024-12-24,4,4,647,183,0.2828,0.2481,0.3175
2024-12-24,5,4,647,149,0.2303,0.1979,0.2627
2024-12-24,6,4,647,147,0.2272,0.1949,0.2595
2024-12-24,7,4,647,138,0.2133,0.1817,0.2449
2024-12-24,8,4,647,132,0.204,0.173,0.2351
2024-12-24,9,4,647,127,0.1963,0.1657,0.2269
2024-12-24,10,4,647,0,0.0,0.0,0.0
2024-12-24,11,4,647,0,0.0,0.0,0.0
2024-12-24,12,4,647,0,0.0,0.0,0.0
2024-12-24,13,4,647,0,0.0,0.0,0.0
2024-12-24,14,4,647,0,0.0,0.0,0.0
2024-12-24,15,4,647,0,0.0,0.0,0.0
2024-12-24,1,4,647,288,0.4451,0.4068,0.4834
2024-12-24,2,4,647,240,0.3709,0.3337,0.4082
2024-12-24,3,4,647,201,0.3107,0.275,0.3463
2024-12-24,4,4,647,183,0.2828,0.2481,0.3175
2024-12-24,5,4,647,149,0.2303,0.1979,0.2627
2024-12-24,6,4,647,147,0.2272,0.1949,0.2595
2024-12-24,7,4,647,138,0.2133,0.1817,0.2449
2024-12-24,8,4,647,132,0.204,0.173,0.2351
2024-12-24,9,4,647,127,0.1963,0.1657,0.2269
2024-12-24,10,4,647,0,0.0,0.0,0.0
2024-12-24,11,4,647,0,0.0,0.0,0.0
2024-12-24,12,4,647,0,0.0,0.0,0.0
2024-12-24,13,4,647,0,0.0,0.0,0.0
2024-12-24,14,4,647,0,0.0,0.0,0.0
2024-12-24,15,4,647,0,0.0,0.0,0.0
2024-12-24,1,4,647,288,0.4451,0.4068,0.4834
2024-12-24,2,4,647,240,0.3709,0.3337,0.4082
2024-12-24,3,4,647,201,0.3107,0.275,0.3463
2024-12-24,4,4,647,183,0.2828,0.2481,0.3175
2024-12-24,5,4,647,149,0.2303,0.1979,0.2627
2024-12-24,6,4,647,147,0.2272,0.1949,0.2595
2024-12-24,7,4,647,138,0.2133,0.1817,0.2449
2024-12-24,8,4,647,132,0.204,0.173,0.2351
2024-12-24,9,4,647,127,0.1963,0.1657,0.2269
2024-12-24,10,4,647,0,0.0,0.0,0.0
2024-12-24,11,4,647,0,0.0,0.0,0.0
2024-12-24,12,4,647,0,0.0,0.0,0.0
2024-12-24,13,4,647,0,0.0,0.0,0.0
2024-12-24,14,4,647,0,0.0,0.0,0.0
2024-12-24,15,4,647,0,0.0,0.0,0.0
2024-12-24,1,4,647,288,0.4451,0.4068,0.4834
2024-12-24,2,4,647,240,0.3709,0.3337,0.4082
2024-12-24,3,4,647,201,0.3107,0.275,0.3463
2024-12-24,4,4,647,183,0.2828,0.2481,0.3175
2024-12-24,5,4,647,149,0.2303,0.1979,0.2627
2024-12-24,6,4,647,147,0.2272,0.1949,0.2595
2024-12-24,7,4,647,138,0.2133,0.1817,0.2449
2024-12-24,8,4,647,132,0.204,0.173,0.2351
2024-12-24,9,4,647,127,0.1963,0.1657,0.2269
2024-12-24,10,4,647,0,0.0,0.0,0.0
2024-12-24,11,4,647,0,0.0,0.0,0.0
2024-12-24,12,4,647,0,0.0,0.0,0.0
2024-12-24,13,4,647,0,0.0,0.0,0.0
2024-12-24,14,4,647,0,0.0,0.0,0.0
2024-12-24,15,4,647,0,0.0,0.0,0.0
2024-12-24,1,4,647,288,0.4451,0.4068,0.4834
2024-12-24,2,4,647,240,0.3709,0.3337,0.4082
2024-12-24,3,4,647,201,0.3107,0.275,0.3463
2024-12-24,4,4,647,183,0.2828,0.2481,0.3175
2024-12-24,5,4,647,149,0.2303,0.1979,0.2627
2024-12-24,6,4,647,147,0.2272,0.1949,0.2595
2024-12-24,7,4,647,138,0.2133,0.1817,0.2449
2024-12-24,8,4,647,132,0.204,0.173,0.2351
2024-12-24,9,4,647,127,0.1963,0.1657,0.2269
2024-12-24,10,4,647,0,0.0,0.0,0.0
2024-12-24,11,4,647,0,0.0,0.0,0.0
2024-12-24,12,4,647,0,0.0,0.0,0.0
2024-12-24,13,4,647,0,0.0,0.0,0.0
2024-12-24,14,4,647,0,0.0,0.0,0.0
2024-12-24,15,4,647,0,0.0,0.0,0.0
2024-12-24,1,4,647,288,0.4451,0.4068,0.4834
2024-12-24,2,4,647,240,0.3709,0.3337,0.4082
2024-12-24,3,4,647,201,0.3107,0.275,0.3463
2024-12-24,4,4,647,183,0.2828,0.2481,0.3175
2024-12-24,5,4,647,149,0.2303,0.1979,0.2627
2024-12-24,6,4,647,147,0.2272,0.1949,0.2595
2024-12-24,7,4,647,138,0.2133,0.1817,0.2449
2024-12-24,8,4,647,132,0.204,0.173,0.2351
2024-12-24,9,4,647,127,0.1963,0.1657,0.2269
2024-12-24,10,4,647,0,0.0,0.0,0.0
2024-12-24,11,4,647,0,0.0,0.0,0.0
2024-12-24,12,4,647,0,0.0,0.0,0.0
2024-12-24,13,4,647,0,0.0,0.0,0.0
2024-12-24,14,4,647,0,0.0,0.0,0.0
2024-12-24,15,4,647,0,0.0,0.0,0.0
2024-12-24,1,5,660,252,0.3818,0.3448,0.4189
2024-12-24,2,5,660,198,0.3,0.265,0.335
2024-12-24,3,5,660,170,0.2576,0.2242,0.2909
2024-12-24,4,5,660,129,0.1955,0.1652,0.2257
2024-12-24,5,5,660,117,0.1773,0.1481,0.2064
2024-12-24,6,5,660,113,0.1712,0.1425,0.2
2024-12-24,7,5,660,110,0.1667,0.1382,0.1951
2024-12-24,8,5,660,93,0.1409,0.1144,0.1675
2024-12-24,9,5,660,100,0.1515,0.1242,0.1789
2024-12-24,10,5,660,0,0.0,0.0,0.0
2024-12-24,11,5,660,0,0.0,0.0,0.0
2024-12-24,12,5,660,0,0.0,0.0,0.0
2024-12-24,13,5,660,0,0.0,0.0,0.0
2024-12-24,14,5,660,0,0.0,0.0,0.0
2024-12-24,15,5,660,0,0.0,0.0,0.0
2024-12-24,1,5,660,252,0.3818,0.3448,0.4189
2024-12-24,2,5,660,198,0.3,0.265,0.335
2024-12-24,3,5,660,170,0.2576,0.2242,0.2909
2024-12-24,4,5,660,129,0.1955,0.1652,0.2257
2024-12-24,5,5,660,117,0.1773,0.1481,0.2064
2024-12-24,6,5,660,113,0.1712,0.1425,0.2
2024-12-24,7,5,660,110,0.1667,0.1382,0.1951
2024-12-24,8,5,660,93,0.1409,0.1144,0.1675
2024-12-24,9,5,660,100,0.1515,0.1242,0.1789
2024-12-24,10,5,660,0,0.0,0.0,0.0
2024-12-24,11,5,660,0,0.0,0.0,0.0
2024-12-24,12,5,660,0,0.0,0.0,0.0
2024-12-24,13,5,660,0,0.0,0.0,0.0
2024-12-24,14,5,660,0,0.0,0.0,0.0
2024-12-24,15,5,660,0,0.0,0.0,0.0
2024-12-24,1,5,660,252,0.3818,0.3448,0.4189
2024-12-24,2,5,660,198,0.3,0.265,0.335
2024-12-24,3,5,660,170,0.2576,0.2242,0.2909
2024-12-24,4,5,660,129,0.1955,0.1652,0.2257
2024-12-24,5,5,660,117,0.1773,0.1481,0.2064
2024-12-24,6,5,660,113,0.1712,0.1425,0.2
2024-12-24,7,5,660,110,0.1667,0.1382,0.1951
2024-12-24,8,5,660,93,0.1409,0.1144,0.1675
2024-12-24,9,5,660,100,0.1515,0.1242,0.1789
2024-12-24,10,5,660,0,0.0,0.0,0.0
2024-12-24,11,5,660,0,0.0,0.0,0.0
2024-12-24,12,5,660,0,0.0,0.0,0.0
2024-12-24,13,5,660,0,0.0,0.0,0.0
2024-12-24,14,5,660,0,0.0,0.0,0.0
2024-12-24,15,5,660,0,0.0,0.0,0.0
2024-12-24,1,5,660,252,0.3818,0.3448,0.4189
2024-12-24,2,5,660,198,0.3,0.265,0.335
2024-12-24,3,5,660,170,0.2576,0.2242,0.2909
2024-12-24,4,5,660,129,0.1955,0.1652,0.2257
